date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:37	6099/6099	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:53:18%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/circle-bg.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/circle-bg.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:38	376817/376817	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Mar%202019%2022:26:40%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/wtach-section-1.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/wtach-section-1.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:39	277876/277876	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Mar%202019%2022:27:02%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/wtach-section-2.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/wtach-section-2.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:41	266779/266779	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Sep%202023%2013:18:39%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/watch-round-4.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/watch-round-4.16.delayed	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:41	11143/11143	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/watch-item-1.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/watch-item-1.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:42	10024/10024	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/watch-item-2.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/watch-item-2.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:42	10495/10495	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/watch-item-3.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/watch-item-3.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:43	37258/37258	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:57:26%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-1.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-1.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:43	42544/42544	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-2.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-2.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:43	56163/56163	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-3.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-3.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:45	45291/45291	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-4.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-4.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:45	51618/51618	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-5.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-5.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:45	55009/55009	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-7.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-7.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:45	59332/59332	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-6.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-6.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:46	73305/73305	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-8.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/testimonial-8.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:46	7362/7362	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:55:24%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/info-1.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/info-1.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:46	8132/8132	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:55:24%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/info-2.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/info-2.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:46	7852/7852	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:55:24%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/info-3.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/info-3.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:47	2630/2630	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:53:48%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/client-1.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/client-1.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:47	1564/1564	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:53:16%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/client-2.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/client-2.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:48	1540/1540	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:53:16%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/client-3.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/client-3.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:48	1389/1389	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:53:16%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/client-4.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/client-4.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:49	1541/1541	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:53:16%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/client-5.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/client-5.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:50	37045/37045	---M--	200	added ('OK')	application/javascript	date:Tue,%2026%20Jul%202016%2003:53:30%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/js/vendor/bootstrap-min.js	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/js/vendor/bootstrap-min.js	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:50	97163/97163	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Feb%202017%2021:28:06%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/js/vendor/jquery-1-12-4-min.js	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/js/vendor/jquery-1-12-4-min.js	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:51	40401/40401	---M--	200	added ('OK')	application/javascript	date:Tue,%2016%20May%202017%2000:27:44%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/js/owl-carousel-min.js	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/js/owl-carousel-min.js	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:51	6031/6031	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jul%202018%2008:06:56%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/js/ajaxchimp.js	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/js/ajaxchimp.js	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:51	6601/6601	---M--	200	added ('OK')	application/javascript	date:Fri,%2020%20Apr%202018%2018:29:10%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/js/lity-min.js	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/js/lity-min.js	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:51	206163/206163	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/w2.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/w2.png	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:52	1073/1073	---M--	200	added ('OK')	application/javascript	date:Tue,%2001%20Jan%202019%2018:50:14%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/js/click-effect.js	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/js/click-effect.js	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:53	2035/2035	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202017%2010:15:48%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/js/scrollUp-min.js	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/js/scrollUp-min.js	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:53	105068/105068	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Jan%202019%2020:00:02%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/js/mouse-effect.js	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/js/mouse-effect.js	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:53	8426/8426	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202017%2010:19:06%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/js/wow-min.js	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/js/wow-min.js	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:53	9710/9710	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Jan%202019%2019:02:54%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/js/main.js	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/js/main.js	(from https://quomodosoft.com/html/jupiter/jupiter/index2.html)
18:48:54	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Jul%202016%2001:43:02%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.eot	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.eot	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/bootstrap-min.css)
18:48:55	18028/18028	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Jul%202016%2001:43:02%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.woff2	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.woff2	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/bootstrap-min.css)
18:48:55	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Jul%202016%2001:43:02%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.eot?	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/bootstrap-min.css)
18:48:57	23424/23424	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Jul%202016%2001:43:02%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.woff	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.woff	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/bootstrap-min.css)
18:48:57	45404/45404	---M--	200	added ('OK')	font/ttf	date:Tue,%2026%20Jul%202016%2001:43:02%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.ttf	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.ttf	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/bootstrap-min.css)
18:48:58	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Jul%202016%2001:43:02%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.svg	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/glyphicons-halflings-regular.svg	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/bootstrap-min.css)
18:49:00	266777/266777	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Sep%202023%2013:18:58%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/css/owl.video.play.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/css/owl.video.play.png	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/owl-carousel-min.css)
18:49:02	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20Dec%202016%2003:50:34%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont.eot?v=4.7.0	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont3e6e.eot	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/font-awesome-min.css)
18:49:02	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20Dec%202016%2003:50:34%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont.eot?	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfontd41d.eot	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/font-awesome-min.css)
18:49:02	77160/77160	---M--	200	added ('OK')	font/woff2	date:Fri,%2023%20Dec%202016%2003:50:34%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/font-awesome-min.css)
18:49:04	98024/98024	---M--	200	added ('OK')	font/woff	date:Fri,%2023%20Dec%202016%2003:50:34%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont.woff?v=4.7.0	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont3e6e.woff	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/font-awesome-min.css)
18:49:04	25219/25219	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Nov%202019%2015:05:22%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/header-bg-2.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/header-bg-2.png	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/theme.css)
18:49:05	165548/165548	---M--	200	added ('OK')	font/ttf	date:Fri,%2023%20Dec%202016%2003:50:34%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/font-awesome-min.css)
18:49:05	57818/57818	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Jan%202019%2023:56:12%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/images/price-bg-v3.png	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/images/price-bg-v3.png	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/theme.css)
18:49:06	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Dec%202016%2003:50:34%20GMT	https://quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont.svg?v=4.7.0	D:/my%20websites/template3/quomodosoft.com/html/jupiter/jupiter/assets/fonts/fontawesome-webfont3e6e.svg	(from https://quomodosoft.com/html/jupiter/jupiter/assets/css/font-awesome-min.css)
